cnpj,razao_social,nome_fantasia,logradouro,numero,complemento,bairro,cidade,uf,telefone,email,latitude,longitude,endereco_completo
7121415372,FRANCISCO FERNANDO PIMENTA LIMA,FRANCISCO FERNANDO PIMENTA LIMA,AVENIDA SANTOS DUMONT - DE 2400 A 4998 - LADO PAR,,Nº 3371,ALDEOTA,FORTALEZA,CE,8534866234,"lpimenta10@hotmail.com, sandragmedeiros@hotmail.com",-3.7321084,-38.5008205,"AVENIDA SANTOS DUMONT - DE 2400 A 4998 - LADO PAR, ALDEOTA, FORTALEZA, CE, Brasil"
7178668000172,LABORATORIO DE ANALISES CLINICAS CANDIDO SANTOS LTDA,LAB DE ANAL CLIN CANDIDO SANTOS,R,,550-A,CENTRO,CRATO,CE,8835210905,"labcandidos@hotmail.com, labcandidos@hotmail.com",-7.2335314,-39.4123444,"R, CENTRO, CRATO, CE, Brasil"
7189922000138,CEDICS - CENTRO DE DIAGNOSTICO POR IMAGEM DE CRATEUS LTDA,CEDICS,RUA UBALDINO SOUTO MAIOR - ATÉ 1163/1164,,Nº 1221,SÃO VICENTE,CRATEÚS,CE,8836912255,"cedic2008@hotmail.com, helder_cedic@outlook.com",-5.1759281,-40.6678363,"RUA UBALDINO SOUTO MAIOR - ATÉ 1163/1164, SÃO VICENTE, CRATEÚS, CE, Brasil"
7192123000110,CLINICA OFTALMOLOGICA HYDER CARNEIRO LTDA,CLINICA PROVISION ESPECIALIDADES MEDICAS,R,,1904,ALDEOTA,FORTALEZA,CE,8532612334,"clinicaprovision1904@gmail.com, clinicaprovision1904@gmail.com",-3.7373389,-38.5030315,"R, ALDEOTA, FORTALEZA, CE, Brasil"
7192776000108,INSTITUTO DE MEDICINA NUCLEAR LTDA,INSTITUTO DE MEDICINA NUCLEAR,RUA CARLOS VASCONCELOS - DE 851/852 A 2099/2100,,879,ALDEOTA,FORTALEZA,CE,8532612926,"rayane@imn-ce.com.br, rayane@imn-ce.com.br",-3.7307,-38.50983,"RUA CARLOS VASCONCELOS - DE 851/852 A 2099/2100, ALDEOTA, FORTALEZA, CE, Brasil"
7215031000109,LAB DE PAT CLINICA DR GASPAR VIANA LTDA,LAB DE PATOLOGIA CLINICA DR GASPAR VIANA LTDA,AVENIDA TRISTÃO GONÇALVES - ATÉ 1310 - LADO PAR,,1409,CENTRO,FORTALEZA,CE,8530484826,"gerencia.adm@labgasparviana.com.br, gerencia.adm@labgasparviana.com.br",-3.727518,-38.53343,"AVENIDA TRISTÃO GONÇALVES - ATÉ 1310 - LADO PAR, CENTRO, FORTALEZA, CE, Brasil"
7270671000111,LABORATORIO DE ANALISES CLINICAS SABIN LTDA,LABORATORIO DE ANALISES CLINICAS SABIN,RUA DOUTOR GILBERTO STUDART - ATÉ 919/920,,"55, LOJA 11",COCÓ,FORTALEZA,CE,"8532267676, 8532265909","comercial@grupohmonte.com.br, tathiane@hipolitomontelab.com.br",-3.743786,-38.48008,"RUA DOUTOR GILBERTO STUDART - ATÉ 919/920, COCÓ, FORTALEZA, CE, Brasil"
7272800000100,INSTITUTO DE PATOLOGIA CLINICA LTDA,IPC INSTITUTO DE PATOLOGIA CLINICA,AV,,2970,JOAQUIM TAVORA,FORTALEZA,CE,8533044920,"LABINSTITUTODEPATOLOGIACLINICA@GMAIL.COM, LABINSTITUTODEPATOLOGIACLINICA@GMAIL.COM",-3.745762,-38.5125966,"AV, JOAQUIM TAVORA, FORTALEZA, CE, Brasil"
7274228000119,LAB.DE ANAL.CARLOS RIBEIRO S/C LTDA,LAB.DE ANAL.CARLOS RIBEIRO S/C LTDA,RUA GUSTAVO SAMPAIO - DE 451/452 AO FIM,,N° 1273,PARQUELÂNDIA,FORTALEZA,CE,85999617358,"samuel@laboratoriocarlosribeiro.com.br, contato@laboratoriocarlosribeiro.com.br",-3.73523,-38.55583,"RUA GUSTAVO SAMPAIO - DE 451/452 AO FIM, PARQUELÂNDIA, FORTALEZA, CE, Brasil"
7281660000137,ICAR INSTITUTO DE CARDIOLOGIA E REABILITACAO SERGIO MACEDO S/S LTDA,ICAR,RUA CORONEL LINHARES - DE 761/762 A 1989/1990,,Nº 1492,ALDEOTA,FORTALEZA,CE,"8532611118, 85999170056, 8532248705","admicarclinica@gmail.com, admicarclinica@gmail.com",-3.740751,-38.49558,"RUA CORONEL LINHARES - DE 761/762 A 1989/1990, ALDEOTA, FORTALEZA, CE, Brasil"
7282346000179,CLINICA DE ORTOPEDIA E TRAUMATOLOGIA DO CEARA LTDA,COTCLINICA,R,,1201,CENTRO,FORTALEZA,CE,8533922700,"cotclinica.ce@gmail.com, cotclinica.ce@gmail.com",-3.7250973,-38.5337877,"R, CENTRO, FORTALEZA, CE, Brasil"
7283365000110,CLINICA SAO CARLOS DIAGNOSTICO POR IMAGEM LTDA,SAO CARLOS DIAGNOSTICO POR IMAGEM,AVENIDA PONTES VIEIRA - DE 991 AO FIM - LADO ÍMPAR,,NR 2531 A,DIONISIO TORRES,FORTALEZA,CE,8540091616,"comercial@saocarlosimagem.com.br, faturamento@saocarlosimagem.com.br",-3.752229,-38.5106,"AVENIDA PONTES VIEIRA - DE 991 AO FIM - LADO ÍMPAR, DIONISIO TORRES, FORTALEZA, CE, Brasil"
7283365000209,CLINICA SAO CARLOS DIAGNOSTICO POR IMAGEM LTDA,SAO CARLOS MEDICINA DIAGNOSTICA,RUA OTONI FAÇANHA DE SÁ ,,"Nº 69, SALA: 003 E 101 A 107",DIONISIO TORRES,FORTALEZA,CE,"853232-4412, 853292-2893","comercial@saocarlosimagem.com.br, comercial@saocarlosimagem.com.br",-3.749901,-38.498839,"RUA OTONI FAÇANHA DE SÁ , DIONISIO TORRES, FORTALEZA, CE, Brasil"
7284268000141,LABORATORIO EVANDRO CHAGAS LTDA,LAB EVANDRO CHAGAS LTDA,R,,777-A,ALDEOTA,FORTALEZA,CE,"8532614775, 8532542756","laboratorioevandrochagas@gmail.com, laboratorioevandrochagas@gmail.com",-3.7358689,-38.5082201,"R, ALDEOTA, FORTALEZA, CE, Brasil"
7356811000179,CLINSF - CLINICA INTEGRADA NOSSA SENHORA DE FATIMA LTDA,CLINSF,RUA JOAQUIM LOPES ,,Nº 934,CENTRO,SOBRAL,CE,8836114448,"clinsf@hotmail.com, clinsf@hotmail.com",-3.6848933,-40.3537112,"RUA JOAQUIM LOPES , CENTRO, SOBRAL, CE, Brasil"
7369713000176,CLINICA REUMATOLOGICA PROFESSOR ISRAEL BONOMO S/S LTDA,CLINICA BONOMO,R FRANKLIN TÁVORA ,,N° 592,CENTRO,FORTALEZA,CE,"8532260415, 8532260416","clinicabonomo@hotmail.com, clinicabonomo@hotmail.com",-3.729989,-38.52145,"R FRANKLIN TÁVORA , CENTRO, FORTALEZA, CE, Brasil"
7370629000172,CIRURGIOES TORACICOS ASSOCIADOS S/S LTDA,CIRURGIOES TORACICOS ASSOCIADOS SS LTDA,RUA OTONI FAÇANHA DE SÁ ,,"N° 69, COMPL. SALA 114",DIONISIO TORRES,FORTALEZA,CE,8825428135,"administrativo@tckcm.com.br, administrativo@tckcm.com.br",-15.79425831,-47.88244015,"RUA OTONI FAÇANHA DE SÁ , DIONISIO TORRES, FORTALEZA, CE, Brasil"
7439024320,FRANCISCO JOSE SALES DE VASCONCELOS,FRANCISCO JOSE SALES DE VASCONCELOS,R,,NR 609,ALDEOTA,FORTALEZA,CE,8532245724,"irislopes.05@hotmail.com, irislopes.05@hotmail.com",-3.7351759,-38.5103436,"R, ALDEOTA, FORTALEZA, CE, Brasil"
7458739000190,PATHUS LABORATORIO DE ANATOMIA PATOLOGICA EIRELI,PATHUS LABORATORIO DE ANATOMIA PATOLOGICA LTD,RUA ARAKEN SILVA ,,316,DIONISIO TORRES,FORTALEZA,CE,"08532079393, 8532579988","gerencia@pathus.com.br, pathuslab@hotmail.com",-3.750439,-38.49935,"RUA ARAKEN SILVA , DIONISIO TORRES, FORTALEZA, CE, Brasil"
7586415000138,LABORATORIO DE ANALISES CLINICAS DO JUAZEIRO LTDA,LAB DE ANAL CLIN DE JUAZEIRO,AV,,453,CENTRO,JUAZEIRO DO NORTE,CE,8835122535,"direcao.labdratelmam@gmail.com, lacj_telma.convenios@hotmail.com",-7.2021687,-39.3185517,"AV, CENTRO, JUAZEIRO DO NORTE, CE, Brasil"
7603057000124,SCOSTA SERVICOS MEDICOS DE DIAGNOSTICO POR IMAGEM LTDA,MATER IMAGEM,RUA ISAC AMARAL - ATÉ 268/269,,190,DIONISIO TORRES,FORTALEZA,CE,"8530314211, 8530314212, 8530314213","materimagem.diretoria@gmail.com, materimagemgestao@hotmail.com",-3.7512855,-38.5097176,"RUA ISAC AMARAL - ATÉ 268/269, DIONISIO TORRES, FORTALEZA, CE, Brasil"
7606460000107,CLINICA PROFESSOR HELADIO FEITOSA LTDA,FORT-IMAGEM,RUA MAJOR FACUNDO - ATÉ 1378/1379,,1137,CENTRO,FORTALEZA,CE,8532521817,"cmed@fort-imagem.com.br, cmed@fort-imagem.com.br",-3.7290364,-38.5283297,"RUA MAJOR FACUNDO - ATÉ 1378/1379, CENTRO, FORTALEZA, CE, Brasil"
7622662000142,CENTRO DE ESTUDOS DO SONO DE FORTALEZA LTDA,CESF - CENTRO DE ESTUDOS DO SONO DE FORTALEZA LTDA,RUA CAROLINA SUCUPIRA - ATÉ 1549/1550,,N° 1151,ALDEOTA,FORTALEZA,CE,8532611887,"estudodosono@secrel.com.br, nobre.socorro100@gmail.com",-3.741988,-38.4975235,"RUA CAROLINA SUCUPIRA - ATÉ 1549/1550, ALDEOTA, FORTALEZA, CE, Brasil"
7693904000199,CLINICA DE RESSONANCIA MAGNETICA E IMAGEM LTDA,BOGHOS E ASSOCIADOS,RUA CORONEL FREDERICO GOMES - ATÉ 1289/1290,,482,CENTRO,SOBRAL,CE,8836143204,"BOGHOSSOBRAL@HOTMAIL.COM, BOGHOSSOBRAL@HOTMAIL.COM",-3.685271,-40.35196,"RUA CORONEL FREDERICO GOMES - ATÉ 1289/1290, CENTRO, SOBRAL, CE, Brasil"
7735649000108,MONTE CASTELO SERVICOS DE RADIOLOGIA EIRELI,MED SCAN,RUA LÚCIA SABOIA ,,495,CENTRO,SOBRAL,CE,"8836145152, 88993021603, 88999665538","administrativo@medscan.med.br, faleconosco@medscan.med.br",-3.686263,-40.3539,"RUA LÚCIA SABOIA , CENTRO, SOBRAL, CE, Brasil"
7778939000120,LABORATORIO CEARENSE,LABORATORIO CEARENSE,RUA ASSEMBLÉIA DE DEUS ,,674,CENTRO,TIANGUÁ,CE,"88 99611.4796, 88 3671-1311 , 88988422956",laboratoriocearense@yahoo.com.br,-3.725169,-40.98964,"RUA ASSEMBLÉIA DE DEUS , CENTRO, TIANGUÁ, CE, Brasil"
7811391000173,LABORATORIO CLINICO JOAO ALVES BEZERRA LTDA,LABORATORIO CLINICO DR. JOAO ALVES BEZERRA,R,,522,CENTRO,IGUATU,CE,8835811275,"financeiro.labjab@gmail.com, convenio1.labjab@gmail.com",-6.3601978,-39.2989539,"R, CENTRO, IGUATU, CE, Brasil"
7819543000184,LABORATORIO DE ANALISES CLINICAS LTDA,LAB DE ANALISES CLINICAS DOUTOR AURELIO,PRAÇA MONSENHOR LINHARES ,,Nº 255,CENTRO,SOBRAL,CE,8536111650,"lab_draurelio@yahoo.com.br, lab_draurelio@yahoo.com.br",-3.6809353,-40.3539562,"PRAÇA MONSENHOR LINHARES , CENTRO, SOBRAL, CE, Brasil"
7824131000132,OTOIMAGEM DIAGNOSTICOS LTDA,OTOIMAGEM,AVENIDA ANTÔNIO SALES - ATÉ 1690 - LADO PAR,,"990, SALA 02",JOAQUIM TÁVORA,FORTALEZA,CE,8534661172,"faturamento@otoimagem.com.br, administracao@otoimagem.com.br",-3.739226,-38.52213,"AVENIDA ANTÔNIO SALES - ATÉ 1690 - LADO PAR, JOAQUIM TÁVORA, FORTALEZA, CE, Brasil"
7824131000213,OTOIMAGEM DIAGNOSTICOS LTDA,OTOIMAGEM CAUCAIA,RUA PEDRO GOMES DA ROCHA - ATÉ 723/724,,550,CENTRO,CAUCAIA,CE,"8530111172, 8530111173","caucaia@otoimagem.com.br, caucaia@otoimagem.com.br",-3.731575,-38.65634,"RUA PEDRO GOMES DA ROCHA - ATÉ 723/724, CENTRO, CAUCAIA, CE, Brasil"
7840067000183,CLINICA KHRONOS SERVICOS MEDICOS ESPECIALIZADOS,CLINICA KHRONOS,RUA VICENTE LINHARES - ATÉ 1478/1479,,Nº 500,ALDEOTA,FORTALEZA,CE,"85987682168, 8530382168","secretaria@xmartins.com, secretaria@xmartins.com",-3.743636,-38.49532,"RUA VICENTE LINHARES - ATÉ 1478/1479, ALDEOTA, FORTALEZA, CE, Brasil"
7871676000108,FUJISAN CENTRO DE HEMOTERAPIA E HEMATOLOGIA DO CEARA LTDA,FUJISAN,AVENIDA BARÃO DE STUDART - DE 2064 AO FIM - LADO PAR,,2626,JOAQUIM TÁVORA,FORTALEZA,CE,"8540096677, 8540096763","silvana.fujita@fujisan.com.br, faturamento.fortaleza@fujisan.com.br",-3.7386004,-38.5078586,"AVENIDA BARÃO DE STUDART - DE 2064 AO FIM - LADO PAR, JOAQUIM TÁVORA, FORTALEZA, CE, Brasil"
7908080000127,CENTRO AVANCADO DE DIAGNOSTICOS E TRATAMENTOS TRAJANO ALMEIDA LTDA,CLINICA TRAJANO ALMEIDA,AVENIDA DOM LUÍS - LADO ÍMPAR,,Nº 200,MEIRELES,FORTALEZA,CE,"8530667900, 8530667918","cta@trajanoalmeida.com.br, cta@trajanoalmeida.com.br",-3.7338554,-38.4954515,"AVENIDA DOM LUÍS - LADO ÍMPAR, MEIRELES, FORTALEZA, CE, Brasil"
7923605000101,CLINICOR - SOCIEDADE SIMPLES LTDA,CLINICOR,RUA MANOEL ARTHUR DA FROTA ,,Nº 175,CENTRO,SOBRAL,CE,"8836132244, 88996959595, 88996354511, 8836142244","clinicor@live.com, clinicor@live.com",-3.6864143,-40.3483337,"RUA MANOEL ARTHUR DA FROTA , CENTRO, SOBRAL, CE, Brasil"
7990336000198,SA CENTRO REGIONAL INTEGRADO DE ONCOLOGIA CRIO,SA CENTRO REGIONAL INTEG DE ONCOLOGIA CRIO,RUA FRANCISCO CALAÇA - DE 1232 AO FIM - LADO PAR,,Nº 1300,FLORESTA,FORTALEZA,CE,8535211513,"crio.crio@gmail.com, regina.crio@gmail.com",-3.7101892,-38.571509,"RUA FRANCISCO CALAÇA - DE 1232 AO FIM - LADO PAR, FLORESTA, FORTALEZA, CE, Brasil"
7995244000109,LABORATORIO CLINICO DE SOBRAL LTDA,LAB CLIN DE SOBRAL,TV,,229,CENTRO,SOBRAL,CE,"8836112832, 8836110622","labcsobral@uol.com.br, labcsobral@uol.com.br",-3.6823593,-40.3537822,"TV, CENTRO, SOBRAL, CE, Brasil"
8038502000113,UNICARDIO - UNIDADE CARDIO-DIAGNOSTICO LTDA,UNICARDIO CARIRI,RUA ELÍSIO GONÇALVES OLIVEIRA ,,Nº 120,TRIÂNGULO,JUAZEIRO DO NORTE,CE,8535117100,"unicardiocariri@hotmail.com, unicardiocariri.contasmedicas@gmail.com",-7.2028178,-39.3195587,"RUA ELÍSIO GONÇALVES OLIVEIRA , TRIÂNGULO, JUAZEIRO DO NORTE, CE, Brasil"
8039164000134,CLINICA SANTA TEODORA LTDA,CLINICA SANTA TEODORA,RUA JAIME BENÉVOLO - DE 440/441 A 1248/1249,,N° 1782,JOSÉ BONIFÁCIO,FORTALEZA,CE,8530231747,"jeannycavalcante@hotmail.com, simpicanco@yahoo.com.br",-3.748,-38.53056,"RUA JAIME BENÉVOLO - DE 440/441 A 1248/1249, JOSÉ BONIFÁCIO, FORTALEZA, CE, Brasil"
8057164000167,LAMAB CLINICA DE DIAGNOSE LTDA,LAMAB - CLINICA E LABORATORIO,AVENIDA ,,,CENTRO,BATURITÉ,CE,8533471333,"laboratoriolamab@hotmail.com, laboratoriolamab@hotmail.com",-4.345292,-38.86336,"AVENIDA , CENTRO, BATURITÉ, CE, Brasil"
8135193300,ESMARAGDO E SILVA NEIVA,ESMARAGDO E SILVA NEIVA,AVENIDA DOM LUÍS - LADO ÍMPAR,,1233,MEIRELES,FORTALEZA,CE,"8532447377, 8532246666, 8532272684","cobranca@contabilidadecc.com.br, raquel2.imbiriba@gmail.com",-3.7390028,-38.5172116,"AVENIDA DOM LUÍS - LADO ÍMPAR, MEIRELES, FORTALEZA, CE, Brasil"
8518700582,JAILTON DANTAS,JAILTON DANTAS,AVENIDA SANTOS DUMONT - DE 980/981 A 2398/2399,,SALA 401,ALDEOTA,FORTALEZA,CE,"85999828820, 8532641338, 85999069485",nalva-mari@hotmail.com,-3.735997,-38.49936,"AVENIDA SANTOS DUMONT - DE 980/981 A 2398/2399, ALDEOTA, FORTALEZA, CE, Brasil"
8721058733,THAIS BARBOSA PINHEIRO,THAIS BARBOSA PINHEIRO,AVENIDA SANTOS DUMONT - DE 980/981 A 2398/2399,,Nº 1168,ALDEOTA,FORTALEZA,CE,8532524243,"CONSULTORIOMEDICODIGESTIVO@GMAIL.COM, CONSULTORIOMEDICODIGESTIVO@GMAIL.COM",-3.735997,-38.49936,"AVENIDA SANTOS DUMONT - DE 980/981 A 2398/2399, ALDEOTA, FORTALEZA, CE, Brasil"
8829415000184,LABORATORIO DE ANALISES CLINICAS SG LTDA,LABORATORIO DR OSMAR NUNES,R,,NR 720,CENTRO,ARACATI,CE,8834211433,"laboratorio_sglab@hotmail.com, aanakarenina@hotmail.com",-4.56367464482466,-37.7710214904907,"R, CENTRO, ARACATI, CE, Brasil"
8846570000109,CENTRO AVANCADO DE DIAGNOSTICO POR IMAGEM LTDA,BOGHOS DOM LUIS,AV D LUÍS - LADO ÍMPAR,,"Nº 1200, SALA 301",MEIRELES,FORTALEZA,CE,8540115511,"atendimento.cadi@clinicaboghos.com.br, atendimento.cadi@clinicaboghos.com.br",-3.7338554,-38.4954515,"AV D LUÍS - LADO ÍMPAR, MEIRELES, FORTALEZA, CE, Brasil"
9038998000198,MARIA VALDIZIA DOS SANTOS BISPO,CENTRO DE REABILITACAO DO ASSOALHO PELVICO,RUA SILVA PAULET - DE 1891/1892 A 3199/3200,,"Nº 2821, SALA 13",DIONISIO TORRES,FORTALEZA,CE,8532561135,valdiziafisio@hotmail.com,-3.744785,-38.50867,"RUA SILVA PAULET - DE 1891/1892 A 3199/3200, DIONISIO TORRES, FORTALEZA, CE, Brasil"
9040847000174,MAIA CARNEIRO & BARREIRA FILHO LTDA,CENTRAL LAB,RUA,,976,CENTRO,QUIXADA,CE,8834143547,milenofh@hotmail.com,,,"RUA, CENTRO, QUIXADA, CE, Brasil"
9051660359,SERGIO SABOYA PINHEIRO DE SOUSA,SERGIO SABOYA PINHEIRO DE SOUSA,RUA GONÇALVES LEDO - DE 37/38 A 1699/1700,,Nº 777 - SALA 805 ,CENTRO,FORTALEZA,CE,8532241646,"lianeiss@gmail.com, lianeiss@gmail.com",-3.731125605,-38.51585269,"RUA GONÇALVES LEDO - DE 37/38 A 1699/1700, CENTRO, FORTALEZA, CE, Brasil"
9240157000169,COOPERATIVA DE HEMODINAMICA DO CEARA - HEMOCOOP,HEMOCOOP,AVENIDA PONTES VIEIRA - DE 1552 AO FIM - LADO PAR,,"N° 2340, COMPL. SALA 406 A",DIONISIO TORRES,FORTALEZA,CE,"8532467709, 85989249284","hemocoop@hotmail.com, hemocoop@hotmail.com",-3.72829,-38.52606,"AVENIDA PONTES VIEIRA - DE 1552 AO FIM - LADO PAR, DIONISIO TORRES, FORTALEZA, CE, Brasil"
9407153000122,CLINICA MEDICA E ODONTOLOGICA SAUDE INCLUSAO MEDICINA LTDA,CLINICA SIM,RUA EUSÉBIO DE SOUSA - ATÉ 799/800,,Nº 375,JOSÉ BONIFÁCIO,FORTALEZA,CE,8508003576060,"victor.almeida@clinicasim.com, delis.cavalcante@clinicasim.com",-3.75,-38.53,"RUA EUSÉBIO DE SOUSA - ATÉ 799/800, JOSÉ BONIFÁCIO, FORTALEZA, CE, Brasil"
9472754000119,LABORATORIO EMILIO RIBAS LTDA,LAB EMILIO RIBAS LTDA,AVENIDA BARÃO DE STUDART - ATÉ 760 - LADO PAR,,Nº 722,MEIRELES,FORTALEZA,CE,"8534572017, 8534572000","comercial@emilioribas.com.br, contas_medicas@emilioribas.com.br",-3.72728,-38.50419,"AVENIDA BARÃO DE STUDART - ATÉ 760 - LADO PAR, MEIRELES, FORTALEZA, CE, Brasil"
9529603000150,CLINICA DE ULTRASONOGRAFIA E IMAGINOLOGIA DO CEARA LTDA.,BOGHOS BOYADJIAN DIAGNOSTICO POR IMAGEM,AVENIDA RUI BARBOSA - DE 791/792 A 2099/2100,,Nº 1975,ALDEOTA,FORTALEZA,CE,"8532662300, 8539232300","virginia@clinicaboghos.com.br, boghos@veloxmail.com.br",-3.7355189,-38.5092831,"AVENIDA RUI BARBOSA - DE 791/792 A 2099/2100, ALDEOTA, FORTALEZA, CE, Brasil"
9555592000182,BARROS FISIOTERAPIA E REABILITACAO LTDA,INTERLEBEN,RUA JOSÉ DE QUEIROZ PESSOA ,,2547,PLANALTO UNIVERSITÁRIO,QUIXADÁ,CE,"882147-4193, 8598185-3777","drgilmarbarros@gmail.com, barrosfisioterapia@msn.com",-4.966539,-39.03002,"RUA JOSÉ DE QUEIROZ PESSOA , PLANALTO UNIVERSITÁRIO, QUIXADÁ, CE, Brasil"
9782346349,JOSE AMAZONILIO REIS COUTINHO,JOSE AMAZONILIO REIS COUTINHO,R,,1550 LOJA 1,CENTRO,FORTALEZA,CE,8532532186,"MEGCLAUDIAFC@GMAIL.COM, MEGCLAUDIAFC@GMAIL.COM",-3.7312684,-38.5172606,"R, CENTRO, FORTALEZA, CE, Brasil"
9788581315,JOAO MARCOLINO DE OLIVEIRA NETO,JOAO MARCOLINO DE OLIVEIRA NETO,RUA ANTÔNIO AUGUSTO - ATÉ 909/910,,1271 S/1001/1002,MEIRELES,FORTALEZA,CE,"8532548336, 85999981712, 8530516497","wlagilawf@gmail.com, wlagilawf@gmail.com",-3.7338404,-38.5145731,"RUA ANTÔNIO AUGUSTO - ATÉ 909/910, MEIRELES, FORTALEZA, CE, Brasil"
10175245304,CLEIDE MARIA FURTADO ARRUDA PIRES,CLEIDE MARIA FURTADO ARRUDA PIRES,AV,,1233  S/605,ALDEOTA,FORTALEZA,CE,"85997397858, 8534866042","cleideapires@globo.com, cleideapires@globo.com",-3.7338554,-38.4954515,"AV, ALDEOTA, FORTALEZA, CE, Brasil"
10243038372,JOSE HUMBERTO DA SILVA,JOSE HUMBERTO DA SILVA,RUA DOUTOR JOÃO PESSOA - ATÉ 719/720,,Nº 419,CENTRO,IGUATU,CE,"8835811483, 88999146914","djosehumberto06@gmail.com, djosehumberto06@gmail.com",-6.3601978,-39.2989539,"RUA DOUTOR JOÃO PESSOA - ATÉ 719/720, CENTRO, IGUATU, CE, Brasil"
10461879000122,CLINICA DE OLHOS HELENITA TEIXEIRA S/S LTDA,CLINICA DE OLHOS HELENITA TEIXEIRA,RUA BENI CARVALHO - ATÉ 899 - LADO ÍMPAR,,Nº 228,ALDEOTA,FORTALEZA,CE,"8532617171, 8532443478",drhelenita_teixeira@yahoo.com.br,-3.7460085,-38.4950485,"RUA BENI CARVALHO - ATÉ 899 - LADO ÍMPAR, ALDEOTA, FORTALEZA, CE, Brasil"
10489533353,ALEXANDRE JOSE MONT ALVERNE SILVA,ALEXANDRE JOSE MONT ALVERNE SILVA,RUA JOAQUIM NABUCO - DE 1981/1982 A 3089/3090,,"Nº 2968, SALA 11",DIONISIO TORRES,FORTALEZA,CE,8530668766,"alexandrealverne@uol.com.br, marques.aline@ymail.com",-3.7478705,-38.5053545,"RUA JOAQUIM NABUCO - DE 1981/1982 A 3089/3090, DIONISIO TORRES, FORTALEZA, CE, Brasil"
10490811000171,UNIDADE CEARENSE DE ULTRASONOGRAFIA LTDA,UNIDADE CEARENSE DE ULTRASSONOGRAFIA,RUA PADRE VALDEVINO - DE 761 AO FIM - LADO ÍMPAR,,1655,ALDEOTA,FORTALEZA,CE,"8532244044, 8532244780","unidadecearense@terra.com.br, unidadecearense@terra.com.br",-3.741444,-38.50911,"RUA PADRE VALDEVINO - DE 761 AO FIM - LADO ÍMPAR, ALDEOTA, FORTALEZA, CE, Brasil"
10947126000121,UNIFISIO - UNIVERSO DE SERVICO FISIOTERAPICO LTDA,UNIFISIO,RUA EUSÉBIO DE SOUSA - ATÉ 799/800,,N 467,JOSÉ BONIFÁCIO,FORTALEZA,CE,8532262604,"universofisioterapico@gmail.com, universofisioterapico@gmail.com",-3.748796,-38.52936,"RUA EUSÉBIO DE SOUSA - ATÉ 799/800, JOSÉ BONIFÁCIO, FORTALEZA, CE, Brasil"
11122749368,RAIMUNDO AGOSTINHO RODRIGUES,RAIMUNDO AGOSTINHO RODRIGUES,R,,1271 S 207,ALDEOTA,FORTALEZA,CE,8534542211,"gloriaper10@gmail.com, gloriaper10@gmail.com",-3.7338404,-38.5145731,"R, ALDEOTA, FORTALEZA, CE, Brasil"
11196770000178,MEDCLINIC CARIRI LTDA,DERMATOCLINICA CRUZ TELES LTDA,RUA PADRE CÍCERO - ATÉ 867/868,,Nº 759,CENTRO,JUAZEIRO DO NORTE,CE,8835715520,"EUGENIADERMATOCLINICA_2020@HOTMAIL.COM, eugeniadermatoclinica_2020@hotmail.com",-7.2021687,-39.3185517,"RUA PADRE CÍCERO - ATÉ 867/868, CENTRO, JUAZEIRO DO NORTE, CE, Brasil"
11250868000166,PRACA E PINTO CLINICA MEDICA LTDA,ORTOFISIO,"AV. CEL. ALEXANZITO, Nº 640",,Nº 640,CENTRO,ARACATI,CE,"88998561835, 8834212439","ortofisioaracati@hotmail.com, ortofisioaracati@hotmail.com",-4.56261585681015,-37.7701202682617,"AV. CEL. ALEXANZITO, Nº 640, CENTRO, ARACATI, CE, Brasil"
11263034000195,CLINIAFAGU - CLINICA MEDICA EIRELI,CLINIAFAGU,RUA SÃO PAULO - ATÉ 1129/1130,,Nº 901,CENTRO,JUAZEIRO DO NORTE,CE,"8821010028, 8821010020, 8821010017, 8835728570, 88992177905",aparecido.braulio@cliniafagu.com.br,-7.205035,-39.31684,"RUA SÃO PAULO - ATÉ 1129/1130, CENTRO, JUAZEIRO DO NORTE, CE, Brasil"
11362586000150,CENTRO DE DIAGNOSTICO POR IMAGEM DE ITAPIPOCA LTDA,ITAIMAGEM,R,,N. 76,ITAPIPOCA,ITAPIPOCA,CE,8836311552,"urbano.itaimagem@hotmail.com, ITAIMAGEM@HOTMAIL.COM",-3.50179598983688,-39.5797640939178,"R, ITAPIPOCA, ITAPIPOCA, CE, Brasil"
11381874000152,INSTITUTO SAUDE VASCULAR S/S LTDA,INSTITUTO SAUDE VASCULAR,AVENIDA SANTOS DUMONT - DE 5001 A 5779 - LADO ÍMPAR,,"Nº 5753, SALA 406 - PISO ANEXO AO HOSPITAL SÃO MATEUS",PAPICU,FORTALEZA,CE,"8530776545, 8530876545","atendimento@isv.med.br, financeiro@isv.med.br",-3.741868,-38.48045,"AVENIDA SANTOS DUMONT - DE 5001 A 5779 - LADO ÍMPAR, PAPICU, FORTALEZA, CE, Brasil"
11396784349,LIZETE MARIA FERNANDES DA ROCHA PITTA,LIZETE MARIA FERNANDES DA ROCHA PITTA,R,,NR 2484 SALA 03,DIONISIO TORRES,FORTALEZA,CE,"8532268831, 8532240066, 8532249072","lizetemfrpitta@hotmail.com, lizetemfrpitta@hotmail.com",-3.7438075,-38.5051405,"R, DIONISIO TORRES, FORTALEZA, CE, Brasil"
